Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_05314,Medium,1,Bakry
OUT_05315,Small,1,Kiosk
OUT_05316,Medium,1,Pharmacy
OUT_05317,Small,1,Kiosk
OUT_05318,Large,2, Eatery 
OUT_05319,Medium,1,Eatery
OUT_05320,Medium,1,Hotel
OUT_05321,Medium,1,Kiosk
OUT_05322,Small,0,Grocry
OUT_05323,Small,0,Pharmacy
OUT_05324,Medium,1,Pharmacy
OUT_05325,Large,2,SMMT
OUT_05326,Small,1,Bakery
OUT_05327,Small,0,Grocery
OUT_05328,Medium,2,Hotel
OUT_05329,Large,3,Bakry
OUT_05330,Small,0,Bakery
OUT_05331,,5,SMMT
OUT_05332,Large,2,Grocery
OUT_05333,Large,5,Hotel
OUT_05334,Small,1,SMMT
OUT_05335,Medium,1,Hotel
OUT_05336,Medium,1,Eatery
OUT_05337,Medium,1,Kiosk
OUT_05338,Small,1,Bakery
OUT_05339,Small,0,Eatery
OUT_05340,Large,5,Grocery
OUT_05341,Small,0,Kiosk
OUT_05342,Medium,1,Pharmacy
OUT_05343,Medium,2,Eatery
OUT_05344,Medium,2,Pharmacy
OUT_05345,Small,0,SMMT
OUT_05346,Small,0,SMMT
OUT_05347,Small,0,Pharmacy
OUT_05348,Small,1,Kiosk
OUT_05349,Large,4,Hotel
OUT_05350,Medium,2,SMMT
OUT_05351,Large,4,Kiosk
OUT_05352,Medium,2,SMMT
OUT_05353,Small,0,Kiosk
OUT_05354,Medium,1,Pharmacy
OUT_05355,Extra Large,5,Grocery
OUT_05356,Small,0,Eatery
OUT_05357,Large,5,Kiosk
OUT_05358,Large,5,SMMT
OUT_05359,Small,0,Kiosk
OUT_05360,Medium,1,Eatery
OUT_05361,Small,0,Hotel
OUT_05362,Medium,1,SMMT
OUT_05363,Small,0,SMMT
OUT_05364,Small,0,Bakery
OUT_05365,Small,1,Pharmacy
OUT_05366,Extra Large,3,SMMT
OUT_05367,Medium,2,SMMT
OUT_05368,Small,0, Eatery 
OUT_05369,Medium,1,Grocery
OUT_05370,Small,0,SMMT
OUT_05371,Small,0,Pharmacy
OUT_05372,Medium,2,Grocery
OUT_05373,Medium,1,Kiosk
OUT_05374,Small,0,Bakery
OUT_05375,Large,2,Kiosk
OUT_05376,Small,0,SMMT
OUT_05377,Large,3,Bakery
OUT_05378,small,0,Grocery
OUT_05379,Medium,2,Kiosk
OUT_05380,Small,0,Eatery
OUT_05381,Small,0,Bakery
OUT_05382,Small,0,Hotel
OUT_05383,Small,0,Bakery
OUT_05384,Large,3,Bakery
OUT_05385,Medium,1,SMMT
OUT_05386,Small,0,Hotel
OUT_05387,Extra Large,5,Bakry
OUT_05388,,2,Grocery
OUT_05389,Small,0,SMMT
OUT_05390,Small,1,SMMT
OUT_05391,Small,0,Eatery
OUT_05392,Medium,1,Bakery
OUT_05393,Medium,1,Eatery
OUT_05394,Small,1,Hotel
OUT_05395,Small,0,Hotel
OUT_05396,Medium,2,Pharmacy
OUT_05397,Small,0,Grocery
OUT_05398,Small,1,Grocery
OUT_05399,Small,1,Pharmacy
OUT_05400,Small,0,Grocery
OUT_05401,Medium,1,Eatery
OUT_05402,Medium,2,Pharmacy
OUT_05403,Large,5,Grocery
OUT_05404,Medium,1,Grocery
OUT_05405,Medium,2,SMMT
OUT_05406,Medium,1,Grocery
OUT_05407,Large,5,Pharmacy
OUT_05408,Small,1,Pharmacy
OUT_05409,Medium,1,Eatery
OUT_05410,Large,4,Grocery
OUT_05411,Small,1,Bakery
OUT_05412,Large,3,Grocery
OUT_05413,Small,0,Bakry
OUT_05414,Small,1,Kiosk
OUT_05415,Medium,2,Kiosk
OUT_05416,Medium,2,Hotel
OUT_05417,Small,0,Pharmacy
OUT_05418,Large,4,Kiosk
OUT_05419,Medium,1,Hotel
OUT_05420,Small,0,Grocery
OUT_05421,small,5,Hotel
OUT_05422,Small,1,SMMT
OUT_05423,Small,0,Pharmacy
OUT_05424,Medium,1,Eatery
OUT_05425,small,4,Hotel
OUT_05426,Extra Large,2,Pharmacy
OUT_05427,Large,2,Grocery
OUT_05428,Large,2,Eatery
OUT_05429,Small,1,Pharmacy
OUT_05430,Extra Large,5,Hotel
OUT_05431,Medium,1,Grocry
OUT_05432,Small,1,Hotel
OUT_05433,Small,0,Bakery
OUT_05434,Small,1,Eatery
OUT_05435,Medium,2,Bakery
OUT_05436,Small,0,Eatery
OUT_05437,small,4, Eatery 
OUT_05438,Small,0,SMMT
OUT_05439,Medium,1,Grocery
OUT_05440,Small,0,Eatery
OUT_05441,Small,0,Grocery
OUT_05442,Large,5,Hotel
OUT_05443,Medium,2,SMMT
OUT_05444,Small,1,Pharmacy
OUT_05445,Medium,1,Hotel
OUT_05446,Small,0,Pharmacy
OUT_05447,Medium,2,Pharmacy
OUT_05448,Large,2,Pharmacy
OUT_05449,small,0,Hotel
OUT_05450,Medium,2,Grocry
OUT_05451,Medium,2,Kiosk
OUT_05452,Large,2,Grocery
OUT_05453,Extra Large,3,Hotel
OUT_05454,Medium,2,Bakery
OUT_05455,Small,1,Kiosk
OUT_05456,Medium,1,Hotel
OUT_05457,Small,0,Grocery
OUT_05458,Medium,2,Grocery
OUT_05459,Large,3,SMMT
OUT_05460,Small,0,Pharmacy
OUT_05461,Medium,2,Hotel
OUT_05462,Medium,2,Bakery
OUT_05463,,1,Kiosk
OUT_05464,Small,1,Hotel
OUT_05465,Extra Large,3,Kiosk
OUT_05466,Medium,2,Bakery
OUT_05467,Small,1,SMMT
OUT_05468,Small,1,Kiosk
OUT_05469,Small,1,Hotel
OUT_05470,Extra Large,4,SMMT
OUT_05471,Small,0,Grocery
OUT_05472,Small,0,Bakery
OUT_05473,Medium,1,Pharmacy
OUT_05474,Small,0,Grocery
OUT_05475,Small,0,SMMT
OUT_05476,,0,Bakery
OUT_05477,Small,1,Eatery
OUT_05478,Large,5,Pharmacy
OUT_05479,Small,0, Eatery 
OUT_05480,Small,0,Kiosk
OUT_05481,Small,0,Hotel
OUT_05482,Large,4,Kiosk
OUT_05483,Large,2,Kiosk
OUT_05484,Small,0,Pharmacy
OUT_05485,Extra Large,3,SMMT
OUT_05486,Large,2,Bakery
OUT_05487,Medium,2,Pharmacy
OUT_05488,Medium,1,Grocery
OUT_05489,Small,0,Hotel
OUT_05490,Large,2,Eatery
OUT_05491,Small,0,Grocery
OUT_05492,Medium,2,Pharmacy
OUT_05493,Large,3,Pharmacy
OUT_05494,Medium,1,Pharmacy
OUT_05495,Large,5,Kiosk
OUT_05496,Small,0,Bakry
OUT_05497,Large,3,Grocery
OUT_05498,Small,0,Hotel
OUT_05499,Small,0,Bakery
OUT_05500,Medium,2,Hotel
OUT_05501,Large,2,Eatery
OUT_05502,Small,0,Grocery
OUT_05503,Small,0,Grocery
OUT_05504,Medium,1,Pharmacy
OUT_05505,Medium,1,Bakery
OUT_05506,Medium,1,Kiosk
OUT_05507,,2,Grocery
OUT_05508,Large,2,Grocery
OUT_05509,Medium,2,Pharmacy
OUT_05510,Small,1,Grocry
OUT_05511,Large,5,SMMT
OUT_05512,Medium,2,Hotel
OUT_05513,Small,0,Kiosk
OUT_05514,Large,2,Hotel
OUT_05515,Small,1,Bakery
OUT_05516,Medium,1,Eatery
OUT_05517,Small,0,Pharmacy
OUT_05518,small,0,SMMT
OUT_05519,Small,0,Bakery
OUT_05520,Small,0,Pharmacy
OUT_05521,Small,0,Bakery
OUT_05522,Medium,2,SMMT
OUT_05523,Large,5,SMMT
OUT_05524,Small,0,Grocery
OUT_05525,Medium,2,Pharmacy
OUT_05526,Small,0,Eatery
OUT_05527,Small,0,Pharmacy
OUT_05528,Small,1,Pharmacy
OUT_05529,Small,0,Bakry
OUT_05530,Medium,1,Hotel
OUT_05531,Small,0,Pharmacy
OUT_05532,Medium,1,SMMT
OUT_05533,Small,0,Kiosk
OUT_05534,small,1,Hotel
OUT_05535,Medium,1,Kiosk
OUT_05536,Medium,2,Kiosk
OUT_05537,Large,2,Kiosk
OUT_05538,Medium,2,Kiosk
OUT_05539,Small,0,Grocry
OUT_05540,Large,3,Kiosk
OUT_05541,Small,0,Pharmacy
OUT_05542,Large,5,Kiosk
OUT_05543,Large,2,Kiosk
OUT_05544,small,0,Eatery
OUT_05545,Medium,1,Kiosk
OUT_05546,Small,0,Grocery
OUT_05547,Small,0,Eatery
OUT_05548,Small,0,Eatery
OUT_05549,Small,0,Bakery
OUT_05550,Small,0,Grocery
OUT_05551,Large,3,Eatery
OUT_05552,Large,4,Bakery
OUT_05553,Medium,1,Hotel
OUT_05554,Small,0,SMMT
OUT_05555,Large,4,Hotel
OUT_05556,Small,0,Hotel
OUT_05557,Small,0,Grocery
OUT_05558,Small,0,Grocery
OUT_05559,Small,1,Grocery
OUT_05560,Medium,2,Grocery
OUT_05561,Small,0,Bakry
OUT_05562,Medium,2,Grocery
OUT_05563,Medium,2,Pharmacy
OUT_05564,Extra Large,4,Kiosk
OUT_05565,Large,2,SMMT
OUT_05566,Small,0,Hotel
OUT_05567,Small,1,Hotel
OUT_05568,Medium,2,Grocery
OUT_05569,Large,3,SMMT
OUT_05570,Small,1,Pharmacy
OUT_05571,Large,5,Pharmacy
OUT_05572,Small,0,SMMT
OUT_05573,Medium,2,Grocry
OUT_05574,Small,0,Hotel
OUT_05575,Large,2,Hotel
OUT_05576,Large,4,Bakery
OUT_05577,Large,4,SMMT
OUT_05578,Extra Large,5,Pharmacy
OUT_05579,Large,2,Eatery
OUT_05580,Medium,2,Bakery
OUT_05581,Small,0,Eatery
OUT_05582,Small,0,Hotel
OUT_05583,Small,1,Hotel
OUT_05584,Medium,2,Hotel
OUT_05585,Medium,1,Bakery
OUT_05586,Medium,2,Grocery
OUT_05587,Medium,2,Kiosk
OUT_05588,Medium,1,Bakery
OUT_05589,Small,0,Pharmacy
OUT_05590,Medium,1,Pharmacy
OUT_05591,Medium,2,SMMT
OUT_05592,Extra Large,4,Bakery
OUT_05593,Large,5,Eatery
OUT_05594,Medium,2,Hotel
OUT_05595,Small,1,SMMT
OUT_05596,Small,0,Grocery
OUT_05597,Extra Large,5,Hotel
OUT_05598,Medium,1,Eatery
OUT_05599,Small,0,Bakery
OUT_05600,Small,1,Pharmacy
OUT_05601,small,2,Eatery
OUT_05602,Small,0,Kiosk
OUT_05603,small,5,Pharmacy
OUT_05604,Large,4,Kiosk
OUT_05605,Small,0,Bakery
OUT_05606,Extra Large,3,SMMT
OUT_05607,Medium,1,Bakery
OUT_05608,Medium,2,Hotel
OUT_05609,Medium,1,Grocery
OUT_05610,Small,0,SMMT
OUT_05611,Small,0,Hotel
OUT_05612,Small,1,Pharmacy
OUT_05613,Large,4,Eatery
OUT_05614,Small,0,Grocery
OUT_05615,Medium,1,Pharmacy
OUT_05616,Medium,2,Eatery
OUT_05617,Small,0,Grocery
OUT_05618,Medium,1,Eatery
OUT_05619,Large,4,Eatery
OUT_05620,Large,5,Pharmacy
OUT_05621,Large,4,SMMT
OUT_05622,Small,0,Eatery
OUT_05623,Small,1,Bakery
OUT_05624,Small,1,SMMT
OUT_05625,Small,1,Kiosk
OUT_05626,Large,4,Grocery
OUT_05627,Small,0,Grocry
OUT_05628,Small,0,SMMT
OUT_05629,Small,1,Grocery
OUT_05630,Medium,1,Grocery
OUT_05631,Small,1,Bakry
OUT_05632,Medium,1,Grocery
OUT_05633,Medium,1,Kiosk
OUT_05634,Small,0,Eatery
OUT_05635,Small,0,SMMT
OUT_05636,Small,0,Pharmacy
OUT_05637,Small,1,Eatery
OUT_05638,Medium,1,SMMT
OUT_05639,Large,4,Pharmacy
OUT_05640,Large,4,Grocery
OUT_05641,Small,1,SMMT
OUT_05642,Small,0,Grocery
OUT_05643,Small,0,Eatery
OUT_05644,Medium,2,Kiosk
OUT_05645,Medium,2,Eatery
OUT_05646,Small,0,Hotel
OUT_05647,Medium,1,Bakery
OUT_05648,Small,1,Hotel
OUT_05649,Small,0,Grocery
OUT_05650,small,0,Kiosk
OUT_05651,Medium,2,Bakery
OUT_05652,Medium,1,Hotel
OUT_05653,Small,1,Bakery
OUT_05654,Small,1,Kiosk
OUT_05655,Large,2,Bakery
OUT_05656,Medium,1,Hotel
OUT_05657,Large,5,SMMT
OUT_05658,Large,3,Hotel
OUT_05659,small,3,Bakery
OUT_05660,Small,1,Kiosk
OUT_05661,Medium,2,Bakery
OUT_05662,Small,0,Kiosk
OUT_05663,Small,0,Bakery
OUT_05664,Large,3,Eatery
OUT_05665,Small,0,Pharmacy
OUT_05666,Small,0,SMMT
OUT_05667,Medium,2,Eatery
OUT_05668,Small,0,Kiosk
OUT_05669,Small,1,Grocery
OUT_05670,Medium,2,Pharmacy
OUT_05671,Medium,2,Bakery
OUT_05672,Small,0,Bakery
OUT_05673,Small,0,Bakery
OUT_05674,Small,0,Hotel
OUT_05675,Small,1,SMMT
OUT_05676,Medium,1,Kiosk
OUT_05677,Medium,1,SMMT
OUT_05678,Small,0,Eatery
OUT_05679,Medium,1,Hotel
OUT_05680,small,3,Kiosk
OUT_05681,Small,0,Grocery
OUT_05682,Large,3,Eatery
OUT_05683,Small,0,Pharmacy
OUT_05684,Medium,2,SMMT
OUT_05685,Medium,2,Eatery
OUT_05686,Small,0,Hotel
OUT_05687,Small,0,Grocery
OUT_05688,Medium,2,Grocery
OUT_05689,Medium,1,Grocry
OUT_05690,Medium,1,Bakery
OUT_05691,Large,5,SMMT
OUT_05692,Large,3,Kiosk
OUT_05693,Medium,1,Kiosk
OUT_05694,Extra Large,5,Bakery
OUT_05695,Small,0,SMMT
OUT_05696,Small,0,Bakery
OUT_05697,,2,Eatery
OUT_05698,Medium,2,Eatery
OUT_05699,Extra Large,5,Pharmacy
OUT_05700,Small,0,SMMT
OUT_05701,Small,1,Bakery
OUT_05702,Small,0,Bakery
OUT_05703,Large,5,Kiosk
OUT_05704,Small,0,SMMT
OUT_05705,,3,Grocery
OUT_05706,Small,0,Eatery
OUT_05707,Small,0,SMMT
OUT_05708,Small,0,Pharmacy
OUT_05709,Medium,1,Bakry
OUT_05710,Small,0,Eatery
OUT_05711,Large,3,SMMT
OUT_05712,Small,1,Bakry
OUT_05713,Small,0,Grocery
OUT_05714,Medium,1,Kiosk
OUT_05715,Small,1,Kiosk
OUT_05716,Large,5,Grocery
OUT_05717,Small,0,Pharmacy
OUT_05718,Large,2,Kiosk
OUT_05719,Medium,2,Bakery
OUT_05720,Small,1,Kiosk
OUT_05721,small,1,Pharmacy
OUT_05722,Medium,2,Grocery
OUT_05723,Small,0,Pharmacy
OUT_05724,Small,0,Hotel
OUT_05725,Small,0,SMMT
OUT_05726,Medium,2,Eatery
OUT_05727,Extra Large,3,Grocery
OUT_05728,Small,0,Pharmacy
OUT_05729,Small,0,Bakry
OUT_05730,Small,0,SMMT
OUT_05731,small,1,Kiosk
OUT_05732,Large,2,SMMT
OUT_05733,Large,3,Pharmacy
OUT_05734,Small,1,Bakery
OUT_05735,Small,0,SMMT
OUT_05736,Medium,2,Hotel
OUT_05737,small,0,Kiosk
OUT_05738,Small,1,Grocry
OUT_05739,Medium,2,Bakery
OUT_05740,Medium,2,Hotel
OUT_05741,Small,0,Hotel
OUT_05742,Medium,2,Kiosk
OUT_05743,Extra Large,5,Pharmacy
OUT_05744,Medium,2,SMMT
OUT_05745,Small,1,Eatery
OUT_05746,Small,1,Pharmacy
OUT_05747,Small,1,Pharmacy
OUT_05748,Small,0,Hotel
OUT_05749,Medium,1,Grocery
OUT_05750,Medium,2,SMMT
OUT_05751,Small,1,SMMT
OUT_05752,Medium,1,Grocery
OUT_05753,Small,1,Hotel
OUT_05754,Medium,1,SMMT
OUT_05755,Small,0,Kiosk
OUT_05756,Medium,1,SMMT
OUT_05757,Extra Large,5,Hotel
OUT_05758,Medium,2,Kiosk
OUT_05759,Small,0,Eatery
OUT_05760,Small,0,SMMT
OUT_05761,Medium,1,SMMT
OUT_05762,Medium,1,Grocery
OUT_05763,Small,0,Pharmacy
OUT_05764,Medium,1,Bakery
OUT_05765,Medium,1,SMMT
OUT_05766,Small,0,Eatery
OUT_05767,Small,1,Eatery
OUT_05768,Small,0,Bakery
OUT_05769,Medium,2,Grocery
OUT_05770,Medium,1,SMMT
OUT_05771,Small,0,Bakery
OUT_05772,Medium,1,Hotel
OUT_05773,Medium,2,Grocery
OUT_05774,Medium,1,Pharmacy
OUT_05775,Small,1,SMMT
OUT_05776,Extra Large,5,SMMT
OUT_05777,Large,4,Kiosk
OUT_05778,Medium,2,Hotel
OUT_05779,Small,0,Grocery
OUT_05780,Small,0,Grocry
OUT_05781,Small,1,SMMT
OUT_05782,Medium,1,Grocery
OUT_05783,Medium,2,Pharmacy
OUT_05784,Small,0,Hotel
OUT_05785,Small,0,Pharmacy
OUT_05786,Large,2,Bakry
OUT_05787,Small,0,Grocery
OUT_05788,Small,0,Bakery
OUT_05789,Small,0,Eatery
OUT_05790,Medium,2,Kiosk
OUT_05791,Small,0,Eatery
OUT_05792,Medium,2,Hotel
OUT_05793,Small,0,Bakery
OUT_05794,Small,1,SMMT
OUT_05795,Small,0,Grocery
OUT_05796,Small,1,Grocry
OUT_05797,Medium,1,SMMT
OUT_05798,Medium,2,SMMT
OUT_05799,Small,1,Bakery
OUT_05800,Medium,1,Kiosk
OUT_05801,Medium,2,Kiosk
OUT_05802,Medium,1,Grocery
OUT_05803,Large,4,Kiosk
OUT_05804,Large,2,Kiosk
OUT_05805,Small,0,Eatery
OUT_05806,Medium,1,Pharmacy
OUT_05807,small,4,Eatery
OUT_05808,Small,0,Bakry
OUT_05809,Medium,2,Pharmacy
OUT_05810,Small,0,Bakery
OUT_05811,Medium,1,Bakery
OUT_05812,Small,1,Hotel
OUT_05813,Large,2,Kiosk
OUT_05814,Large,2,SMMT
OUT_05815,Medium,1,Eatery
OUT_05816,Medium,2,SMMT
OUT_05817,Small,1,Kiosk
OUT_05818,Medium,1,Eatery
OUT_05819,small,2,SMMT
OUT_05820,Small,0,Bakery
OUT_05821,Small,1,Eatery
OUT_05822,Medium,1,Bakery
OUT_05823,Small,0,Bakery
OUT_05824,Large,5,Bakery
OUT_05825,Extra Large,4,Eatery
OUT_05826,Small,1,Bakery
OUT_05827,Small,0,Kiosk
OUT_05828,Small,0,SMMT
OUT_05829,Medium,2,Bakry
OUT_05830,Medium,2,Grocery
OUT_05831,Medium,1,SMMT
OUT_05832,Small,0,Hotel
OUT_05833,Small,0,Hotel
OUT_05834,Medium,2,Kiosk
OUT_05835,Small,0,Grocery
OUT_05836,Medium,1,Eatery
OUT_05837,Medium,2,Bakery
OUT_05838,Extra Large,2,Eatery
OUT_05839,Small,0,Kiosk
OUT_05840,Small,1,Kiosk
OUT_05841,Small,0,Pharmacy
OUT_05842,Small,1,Hotel
OUT_05843,Large,4,Pharmacy
OUT_05844,Small,0,Hotel
OUT_05845,Medium,1,Eatery
OUT_05846,Large,3,Hotel
OUT_05847,Large,2,SMMT
OUT_05848,Small,1,SMMT
OUT_05849,Large,4,Grocery
OUT_05850,Medium,2,Bakery
OUT_05851,,1,Grocery
OUT_05852,Large,4,Pharmacy
OUT_05853,Small,0,Eatery
OUT_05854,Large,5, Eatery 
OUT_05855,Medium,2,Eatery
OUT_05856,Medium,1,SMMT
OUT_05857,Small,0,SMMT
OUT_05858,Small,0,Grocry
OUT_05859,Small,0,Hotel
OUT_05860,Small,0,Pharmacy
OUT_05861,Small,0,SMMT
OUT_05862,Small,1,Pharmacy
OUT_05863,Small,0,Hotel
OUT_05864,Small,0,Grocery
OUT_05865,Small,0,Grocery
OUT_05866,Small,0,SMMT
OUT_05867,Medium,1,Grocry
OUT_05868,Medium,2,Eatery
OUT_05869,Small,0,Hotel
OUT_05870,Large,5,Eatery
OUT_05871,Medium,2,Grocery
OUT_05872,Small,0,Grocery
OUT_05873,Medium,1,Hotel
OUT_05874,Small,1,Pharmacy
OUT_05875,Medium,1,Grocery
OUT_05876,Small,0,SMMT
OUT_05877,Medium,1,Pharmacy
OUT_05878,Small,1,Pharmacy
OUT_05879,Large,4,Grocery
OUT_05880,Small,1,SMMT
OUT_05881,Small,0,Eatery
OUT_05882,Medium,1,Grocery
OUT_05883,Medium,2,Bakery
OUT_05884,Medium,2,Kiosk
OUT_05885,Medium,2,Eatery
OUT_05886,Medium,1,Eatery
OUT_05887,Medium,2,Bakery
OUT_05888,Small,1,Eatery
OUT_05889,Medium,1,Kiosk
OUT_05890,Large,2,Pharmacy
OUT_05891,Small,1,Kiosk
OUT_05892,Large,4,Eatery
OUT_05893,Medium,2,Grocery
OUT_05894,Large,4,SMMT
OUT_05895,Small,1,Kiosk
OUT_05896,Small,0,Grocery
OUT_05897,Small,0,Kiosk
OUT_05898,Small,1,Bakery
OUT_05899,Large,5,Pharmacy
OUT_05900,Medium,2,SMMT
OUT_05901,Small,1,Bakery
OUT_05902,Medium,2,Pharmacy
OUT_05903,Extra Large,2,Kiosk
OUT_05904,Small,0,Pharmacy
OUT_05905,Small,1,Eatery
OUT_05906,Small,0,Hotel
OUT_05907,Medium,2,SMMT
OUT_05908,Small,0,Kiosk
OUT_05909,Large,4,SMMT
OUT_05910,Small,0,SMMT
OUT_05911,Small,0,Bakery
OUT_05912,Small,1,SMMT
OUT_05913,Small,0,Bakry
OUT_05914,Small,0,Pharmacy
OUT_05915,Medium,2,Kiosk
OUT_05916,Medium,2,Kiosk
OUT_05917,Small,1,Hotel
OUT_05918,Medium,2,SMMT
OUT_05919,Small,0,Hotel
OUT_05920,Small,1,Hotel
OUT_05921,Small,0,Pharmacy
OUT_05922,Medium,1,Pharmacy
OUT_05923,Small,0,Kiosk
OUT_05924,Medium,1,Kiosk
OUT_05925,Medium,1,Hotel
OUT_05926,Small,0,Grocery
OUT_05927,Extra Large,3,Pharmacy
OUT_05928,Small,1,Grocery
OUT_05929,Medium,1,SMMT
OUT_05930,Small,1,Hotel
OUT_05931,Small,0,Bakery
OUT_05932,Medium,1,Kiosk
OUT_05933,Medium,1,Grocery
OUT_05934,Small,1,Eatery
OUT_05935,Small,0,SMMT
OUT_05936,Extra Large,2,SMMT
OUT_05937,Large,2,Kiosk
OUT_05938,Extra Large,4,Pharmacy
OUT_05939,Medium,2,SMMT
OUT_05940,Extra Large,4,Eatery
OUT_05941,Small,0,Kiosk
OUT_05942,Small,0,Eatery
OUT_05943,Large,4,Eatery
OUT_05944,Small,1,Pharmacy
OUT_05945,Small,1,Kiosk
OUT_05946,Small,1,Hotel
OUT_05947,Extra Large,3,Hotel
OUT_05948,Large,3,Hotel
OUT_05949,Medium,2, Eatery 
OUT_05950,Small,1,Pharmacy
OUT_05951,Small,0,Hotel
OUT_05952,Small,0,Hotel
OUT_05953,Small,1,Pharmacy
OUT_05954,Small,1,Pharmacy
OUT_05955,Small,0,Pharmacy
OUT_05956,Large,4,Pharmacy
OUT_05957,,2,Pharmacy
OUT_05958,Medium,1,Pharmacy
OUT_05959,Small,1,Hotel
OUT_05960,Large,5,Eatery
OUT_05961,Small,0,Pharmacy
OUT_05962,Medium,1,Hotel
OUT_05963,Small,1,Pharmacy
OUT_05964,Small,1,SMMT
OUT_05965,Medium,2,Hotel
OUT_05966,Medium,1,Kiosk
OUT_05967,Small,0,Pharmacy
OUT_05968,Small,0,Kiosk
OUT_05969,Medium,2,Eatery
OUT_05970,Medium,2,Grocery
OUT_05971,Medium,2,Grocery
OUT_05972,Small,0,Bakery
OUT_05973,Medium,1,Kiosk
OUT_05974,Small,0,Eatery
OUT_05975,Medium,1,Pharmacy
OUT_05976,Small,0,Kiosk
OUT_05977,Small,0,Hotel
OUT_05978,Medium,2,Eatery
OUT_05979,Medium,2,Hotel
OUT_05980,Small,0,Kiosk
OUT_05981,Extra Large,4,Hotel
OUT_05982,Medium,1,Kiosk
OUT_05983,Small,0,Bakery
OUT_05984,Large,3,Grocry
OUT_05985,Small,0,SMMT
OUT_05986,Small,1,SMMT
OUT_05987,Small,0,Grocery
OUT_05988,Medium,2,Hotel
OUT_05989,Small,0,Pharmacy
OUT_05990,Small,1,Pharmacy
OUT_05991,Small,1,Kiosk
OUT_05992,Large,5,Kiosk
OUT_05993,Small,0,Bakery
OUT_05994,Small,1,Hotel
OUT_05995,Small,0,Pharmacy
OUT_05996,,1,SMMT
OUT_05997,Small,0,Hotel
OUT_05998,Medium,2,Kiosk
OUT_05999,Small,1,SMMT
OUT_06000,Small,1,SMMT
OUT_06001,Small,0,Grocery
OUT_06002,Medium,2,Pharmacy
OUT_06003,Small,1, Eatery 
OUT_06004,Small,0,SMMT
OUT_06005,Medium,1,Bakery
OUT_06006,Medium,2,SMMT
OUT_06007,,3,Hotel
OUT_06008,Medium,1,Eatery
OUT_06009,Medium,2, Eatery 
OUT_06010,Small,0,Pharmacy
OUT_06011,Small,0,SMMT
OUT_06012,Large,5,Bakery
OUT_06013,Large,3,Pharmacy
OUT_06014,Medium,1,Hotel
OUT_06015,Small,0,Hotel
OUT_06016,Large,3,Pharmacy
OUT_06017,Small,0,Eatery
OUT_06018,Small,1,Bakery
OUT_06019,Small,1,Grocry
OUT_06020,Medium,2,Eatery
OUT_06021,Small,0,SMMT
OUT_06022,Small,0,SMMT
OUT_06023,Extra Large,2,Bakry
OUT_06024,Small,0,Kiosk
OUT_06025,Medium,2,Eatery
OUT_06026,Large,3,Eatery
OUT_06027,Medium,1,Bakery
OUT_06028,Small,1,Grocery
OUT_06029,Small,1,Bakery
OUT_06030,Extra Large,3,Bakry
OUT_06031,Small,0,Bakery
OUT_06032,Large,2,Hotel
OUT_06033,Extra Large,4,Eatery
OUT_06034,Medium,2,SMMT
OUT_06035,Small,0,Pharmacy
OUT_06036,Small,0,SMMT
OUT_06037,Medium,1,Hotel
OUT_06038,Medium,1,Pharmacy
OUT_06039,Medium,1,Pharmacy
OUT_06040,Medium,2,SMMT
OUT_06041,Large,2,Bakery
OUT_06042,Medium,2,SMMT
OUT_06043,Small,0,Kiosk
OUT_06044,Extra Large,5,Bakery
OUT_06045,Small,0,Grocery
OUT_06046,Small,0,Hotel
OUT_06047,Large,5,SMMT
OUT_06048,Small,1,Hotel
OUT_06049,Large,3,Eatery
OUT_06050,Large,5,Hotel
OUT_06051,Small,0,Grocery
OUT_06052,Medium,2,Grocry
OUT_06053,Medium,2,Eatery
OUT_06054,Small,0,Grocery
OUT_06055,Medium,1, Eatery 
OUT_06056,Small,0,Bakery
OUT_06057,Medium,1,Hotel
OUT_06058,Small,0,SMMT
OUT_06059,Medium,1,Hotel
OUT_06060,Small,0,SMMT
OUT_06061,Medium,2,Bakery
OUT_06062,Large,5,Eatery
OUT_06063,Medium,2,SMMT
OUT_06064,Medium,1,Grocery
OUT_06065,Medium,2,Kiosk
OUT_06066,Small,0,Grocery
OUT_06067,Small,1,SMMT
OUT_06068,Small,0,Grocery
OUT_06069,Small,1,SMMT
OUT_06070,Small,0,Kiosk
OUT_06071,Small,0,Grocery
OUT_06072,Large,2,SMMT
OUT_06073,Small,0,Eatery
OUT_06074,Small,1,Bakery
OUT_06075,Medium,2,Eatery
OUT_06076,Small,1,Pharmacy
OUT_06077,Small,0,Kiosk
OUT_06078,small,0,Pharmacy
OUT_06079,Small,0,Eatery
OUT_06080,Small,0,Kiosk
OUT_06081,Extra Large,5,Pharmacy
OUT_06082,Large,5,Hotel
OUT_06083,Extra Large,3,SMMT
OUT_06084,Small,0,Kiosk
OUT_06085,Small,0,Hotel
OUT_06086,Large,2,Pharmacy
OUT_06087,Medium,1,Bakery
OUT_06088,Large,3,Pharmacy
OUT_06089,small,0,Bakery
OUT_06090,Medium,1,Bakry
OUT_06091,Small,0,SMMT
OUT_06092,Small,0,Pharmacy
OUT_06093,Extra Large,5,Kiosk
OUT_06094,Medium,2,Grocery
OUT_06095,Small,0,Grocery
OUT_06096,Large,3,Eatery
